Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Biometrics,Migration Difficulty
Marco Belinelli,belinma01,NBA,2013,Europe,Italy,San Giovanni in Persiceto,51.4,56.5,49.0,39.2,34.9
Marco Belinelli,belinma01,NBA,2014,Europe,Italy,San Giovanni in Persiceto,47.8,50.3,46.0,39.2,34.9
Marco Belinelli,belinma01,NBA,2015,Europe,Italy,San Giovanni in Persiceto,44.9,52.9,45.4,39.2,34.9
Marco Belinelli,belinma01,NBA,2016,Europe,Italy,San Giovanni in Persiceto,48.2,54.2,47.8,39.2,34.9
Marco Belinelli,belinma01,NBA,2017,Europe,Italy,San Giovanni in Persiceto,48.8,55.9,48.9,39.2,34.9
Marco Belinelli,belinma01,NBA,2018,Europe,Italy,San Giovanni in Persiceto,47.4,53.6,47.1,39.2,34.9
Marco Belinelli,belinma01,NBA,2019,Europe,Italy,San Giovanni in Persiceto,45.4,46.5,42.7,39.2,34.9
Raja Bell,bellra01,NBA,2000,North America,United States Virgin Islands,St. Croix,44.3,38.2,39.5,35.1,13.2
Raja Bell,bellra01,NBA,2001,North America,United States Virgin Islands,St. Croix,45.6,44.1,43.0,35.1,13.2
Raja Bell,bellra01,NBA,2002,North America,United States Virgin Islands,St. Croix,46.4,43.1,46.7,35.1,13.2
Raja Bell,bellra01,NBA,2003,North America,United States Virgin Islands,St. Croix,48.8,53.3,49.8,35.1,13.2
Raja Bell,bellra01,NBA,2004,North America,United States Virgin Islands,St. Croix,47.0,52.9,48.3,35.1,13.2
Raja Bell,bellra01,NBA,2005,North America,United States Virgin Islands,St. Croix,52.5,60.9,52.5,35.1,13.2
Raja Bell,bellra01,NBA,2006,North America,United States Virgin Islands,St. Croix,51.3,60.4,50.0,35.1,13.2
Raja Bell,bellra01,NBA,2007,North America,United States Virgin Islands,St. Croix,49.8,56.4,51.6,35.1,13.2
Raja Bell,bellra01,NBA,2008,North America,United States Virgin Islands,St. Croix,48.7,55.1,50.0,35.1,13.2
Raja Bell,bellra01,NBA,2009,North America,United States Virgin Islands,St. Croix,44.9,47.8,45.4,35.1,13.2
Raja Bell,bellra01,NBA,2010,North America,United States Virgin Islands,St. Croix,46.4,50.4,49.3,35.1,13.2
Raja Bell,bellra01,NBA,2011,North America,United States Virgin Islands,St. Croix,45.6,44.9,42.6,35.1,13.2
Dragan Bender,bendedr01,NBA,2016,Europe,Bosnia and Herzegovina,Capljina,44.0,41.7,44.8,55.0,78.3
Dragan Bender,bendedr01,NBA,2017,Europe,Bosnia and Herzegovina,Capljina,44.5,49.6,52.0,55.0,78.3
Dragan Bender,bendedr01,NBA,2018,Europe,Bosnia and Herzegovina,Capljina,44.9,44.8,48.0,55.0,78.3
Dragan Bender,bendedr01,NBA,2019,Europe,Bosnia and Herzegovina,Capljina,44.7,45.2,45.7,55.0,78.3
Anthony Bennett,bennean01,NBA,2013,North America,Canada,Toronto,43.9,42.0,45.1,51.7,13.2
Anthony Bennett,bennean01,NBA,2014,North America,Canada,Toronto,44.7,44.5,47.8,51.7,13.2
Anthony Bennett,bennean01,NBA,2015,North America,Canada,Toronto,44.5,38.6,40.8,51.7,13.2
Anthony Bennett,bennean01,NBA,2016,North America,Canada,Toronto,44.9,42.0,43.0,51.7,13.2
Dāvis Bertāns,bertada01,NBA,2016,Europe,Latvia,Valmiera,47.2,43.9,44.6,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2017,Europe,Latvia,Valmiera,48.1,46.6,46.3,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2018,Europe,Latvia,Valmiera,49.1,49.7,50.4,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2019,Europe,Latvia,Valmiera,48.5,55.3,52.1,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2020,Europe,Latvia,Valmiera,48.1,49.9,47.8,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2021,Europe,Latvia,Valmiera,45.4,43.9,44.6,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2022,Europe,Latvia,Valmiera,45.4,42.5,42.2,50.8,78.3
Dāvis Bertāns,bertada01,NBA,2023,Europe,Latvia,Valmiera,45.4,44.9,45.0,50.8,78.3
Dairis Bertāns,bertada02,NBA,2018,Europe,Latvia,Valmiera,44.1,40.9,39.5,32.0,78.3
Sim Bhullar,bhullsi01,NBA,2014,North America,Canada,Toronto,44.4,38.6,39.6,100.0,13.2
Hank Biasatti,biasaha01,NBA,1946,Europe,Italy,Beano,44.5,38.2,38.4,15.2,34.9
Andris Biedriņš,biedran01,NBA,2004,Europe,Latvia,Riga,45.8,41.1,46.7,56.6,78.3
Andris Biedriņš,biedran01,NBA,2005,Europe,Latvia,Riga,47.8,42.3,48.5,56.6,78.3
Andris Biedriņš,biedran01,NBA,2006,Europe,Latvia,Riga,52.3,50.9,66.3,56.6,78.3
Andris Biedriņš,biedran01,NBA,2007,Europe,Latvia,Riga,53.9,51.0,63.0,56.6,78.3
Andris Biedriņš,biedran01,NBA,2008,Europe,Latvia,Riga,50.8,53.9,66.1,56.6,78.3
Andris Biedriņš,biedran01,NBA,2009,Europe,Latvia,Riga,46.3,45.3,55.2,56.6,78.3
Andris Biedriņš,biedran01,NBA,2010,Europe,Latvia,Riga,47.4,45.0,56.7,56.6,78.3
Andris Biedriņš,biedran01,NBA,2011,Europe,Latvia,Riga,45.9,39.9,49.8,56.6,78.3
Andris Biedriņš,biedran01,NBA,2012,Europe,Latvia,Riga,45.6,38.8,47.4,56.6,78.3
Andris Biedriņš,biedran01,NBA,2013,Europe,Latvia,Riga,44.4,38.0,41.2,56.6,78.3
Khem Birch,birchkh01,NBA,2017,North America,Canada,Montreal,46.5,42.9,46.5,50.8,13.2
Khem Birch,birchkh01,NBA,2018,North America,Canada,Montreal,47.7,43.7,46.8,50.8,13.2
Khem Birch,birchkh01,NBA,2019,North America,Canada,Montreal,47.0,44.0,47.4,50.8,13.2
Khem Birch,birchkh01,NBA,2020,North America,Canada,Montreal,48.9,48.3,53.0,50.8,13.2
Khem Birch,birchkh01,NBA,2021,North America,Canada,Montreal,47.4,44.3,47.7,50.8,13.2
Khem Birch,birchkh01,NBA,2022,North America,Canada,Montreal,44.6,39.7,41.5,50.8,13.2
Goga Bitadze,bitadgo01,NBA,2019,Asia,Georgia,Sagarejo,45.2,41.5,45.1,59.2,78.3
Goga Bitadze,bitadgo01,NBA,2020,Asia,Georgia,Sagarejo,46.2,43.8,48.2,59.2,78.3
Goga Bitadze,bitadgo01,NBA,2021,Asia,Georgia,Sagarejo,46.6,46.3,47.8,59.2,78.3
Goga Bitadze,bitadgo01,NBA,2022,Asia,Georgia,Sagarejo,45.9,43.4,46.4,59.2,78.3
Goga Bitadze,bitadgo01,NBA,2023,Asia,Georgia,Sagarejo,48.8,45.9,52.4,59.2,78.3
Onuralp Bitim,bitimon01,NBA,2023,Asia,Türkiye,Kadıköy,44.3,41.1,40.8,39.9,78.3
Bismack Biyombo,biyombi01,NBA,2011,Africa,DR Congo,Lubumbashi,45.1,43.6,56.3,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2012,Africa,DR Congo,Lubumbashi,46.1,43.9,60.1,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2013,Africa,DR Congo,Lubumbashi,48.2,40.9,51.5,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2014,Africa,DR Congo,Lubumbashi,49.1,42.7,54.6,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2015,Africa,DR Congo,Lubumbashi,51.4,44.5,60.6,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2016,Africa,DR Congo,Lubumbashi,47.8,46.7,57.1,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2017,Africa,DR Congo,Lubumbashi,47.8,46.2,54.6,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2018,Africa,DR Congo,Lubumbashi,46.7,43.1,48.3,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2019,Africa,DR Congo,Lubumbashi,47.2,46.4,49.6,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2020,Africa,DR Congo,Lubumbashi,47.2,46.0,51.4,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2021,Africa,DR Congo,Lubumbashi,46.5,43.4,47.3,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2022,Africa,DR Congo,Lubumbashi,46.6,44.2,51.9,54.3,78.3
Bismack Biyombo,biyombi01,NBA,2023,Africa,DR Congo,Lubumbashi,45.6,44.3,49.2,54.3,78.3
Nemanja Bjelica,bjeline01,NBA,2015,Europe,Serbia,Belgrade,46.6,46.2,47.7,53.1,78.3
Nemanja Bjelica,bjeline01,NBA,2016,Europe,Serbia,Belgrade,46.2,47.0,49.5,53.1,78.3
Nemanja Bjelica,bjeline01,NBA,2017,Europe,Serbia,Belgrade,47.7,47.9,51.1,53.1,78.3
Nemanja Bjelica,bjeline01,NBA,2018,Europe,Serbia,Belgrade,49.8,53.3,55.7,53.1,78.3
Nemanja Bjelica,bjeline01,NBA,2019,Europe,Serbia,Belgrade,50.7,57.5,56.8,53.1,78.3
Nemanja Bjelica,bjeline01,NBA,2020,Europe,Serbia,Belgrade,45.4,47.0,45.2,53.1,78.3
Nemanja Bjelica,bjeline01,NBA,2021,Europe,Serbia,Belgrade,48.0,50.5,50.7,53.1,78.3
Uwe Blab,blabuw01,NBA,1985,Europe,Germany,Munich,44.5,40.7,42.1,64.0,56.6
Uwe Blab,blabuw01,NBA,1986,Europe,Germany,Munich,44.3,39.9,41.3,64.0,56.6
Uwe Blab,blabuw01,NBA,1987,Europe,Germany,Munich,44.9,41.3,43.4,64.0,56.6
Uwe Blab,blabuw01,NBA,1988,Europe,Germany,Munich,44.7,39.8,41.5,64.0,56.6
Uwe Blab,blabuw01,NBA,1989,Europe,Germany,Munich,43.9,40.7,43.2,64.0,56.6
Rolando Blackman,blackro01,NBA,1981,North America,Panama,Panama City,49.2,55.4,48.7,33.6,34.9
Rolando Blackman,blackro01,NBA,1982,North America,Panama,Panama City,51.2,62.7,48.9,33.6,34.9
Rolando Blackman,blackro01,NBA,1983,North America,Panama,Panama City,56.0,72.0,52.5,33.6,34.9
Rolando Blackman,blackro01,NBA,1984,North America,Panama,Panama City,87.6,69.5,50.2,33.6,34.9
Rolando Blackman,blackro01,NBA,1985,North America,Panama,Panama City,87.2,70.5,52.6,33.6,34.9
Rolando Blackman,blackro01,NBA,1986,North America,Panama,Panama City,88.4,69.7,50.6,33.6,34.9
Rolando Blackman,blackro01,NBA,1987,North America,Panama,Panama City,52.5,66.9,50.7,33.6,34.9
Rolando Blackman,blackro01,NBA,1988,North America,Panama,Panama City,51.2,69.2,51.3,33.6,34.9
Rolando Blackman,blackro01,NBA,1989,North America,Panama,Panama City,87.0,69.1,52.1,33.6,34.9
Rolando Blackman,blackro01,NBA,1990,North America,Panama,Panama City,50.9,70.1,51.2,33.6,34.9
Rolando Blackman,blackro01,NBA,1991,North America,Panama,Panama City,48.9,64.1,49.1,33.6,34.9
Rolando Blackman,blackro01,NBA,1992,North America,Panama,Panama City,47.8,53.8,44.0,33.6,34.9
Rolando Blackman,blackro01,NBA,1993,North America,Panama,Panama City,47.2,47.7,44.1,33.6,34.9
Bogdan Bogdanović,bogdabo01,NBA,2017,Europe,Serbia,Belgrade,47.8,60.2,51.4,39.2,78.3
Bogdan Bogdanović,bogdabo01,NBA,2018,Europe,Serbia,Belgrade,47.6,62.9,52.5,39.2,78.3
Bogdan Bogdanović,bogdabo01,NBA,2019,Europe,Serbia,Belgrade,48.1,60.9,52.0,39.2,78.3
Bogdan Bogdanović,bogdabo01,NBA,2020,Europe,Serbia,Belgrade,49.0,58.9,51.3,39.2,78.3
Bogdan Bogdanović,bogdabo01,NBA,2021,Europe,Serbia,Belgrade,48.8,60.3,53.3,39.2,78.3
Bogdan Bogdanović,bogdabo01,NBA,2022,Europe,Serbia,Belgrade,47.7,57.1,49.5,39.2,78.3
Bogdan Bogdanović,bogdabo01,NBA,2023,Europe,Serbia,Belgrade,49.0,64.7,55.0,39.2,78.3
Bojan Bogdanović,bogdabo02,NBA,2014,Europe,Bosnia and Herzegovina,Mostar,47.2,49.3,46.5,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2015,Europe,Bosnia and Herzegovina,Mostar,45.4,52.9,47.2,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2016,Europe,Bosnia and Herzegovina,Mostar,47.8,56.0,48.3,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2017,Europe,Bosnia and Herzegovina,Mostar,50.8,56.8,50.4,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2018,Europe,Bosnia and Herzegovina,Mostar,52.5,62.3,52.7,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2019,Europe,Bosnia and Herzegovina,Mostar,49.4,61.8,49.1,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2020,Europe,Bosnia and Herzegovina,Mostar,50.6,59.7,49.8,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2021,Europe,Bosnia and Herzegovina,Mostar,50.6,59.8,48.7,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2022,Europe,Bosnia and Herzegovina,Mostar,48.5,63.7,48.5,44.9,78.3
Bojan Bogdanović,bogdabo02,NBA,2023,Europe,Bosnia and Herzegovina,Mostar,45.6,55.5,46.3,44.9,78.3
Andrew Bogut,bogutan01,NBA,2005,Oceania,Australia,Melbourne,50.9,55.1,57.1,64.0,45.7
Andrew Bogut,bogutan01,NBA,2006,Oceania,Australia,Melbourne,49.1,58.0,57.9,64.0,45.7
Andrew Bogut,bogutan01,NBA,2007,Oceania,Australia,Melbourne,50.1,60.2,66.8,64.0,45.7
Andrew Bogut,bogutan01,NBA,2008,Oceania,Australia,Melbourne,47.4,50.9,56.3,64.0,45.7
Andrew Bogut,bogutan01,NBA,2009,Oceania,Australia,Melbourne,53.3,58.1,68.2,64.0,45.7
Andrew Bogut,bogutan01,NBA,2010,Oceania,Australia,Melbourne,50.8,55.3,70.2,64.0,45.7
Andrew Bogut,bogutan01,NBA,2011,Oceania,Australia,Melbourne,44.9,49.1,56.5,64.0,45.7
Andrew Bogut,bogutan01,NBA,2012,Oceania,Australia,Melbourne,46.4,46.7,55.9,64.0,45.7
Andrew Bogut,bogutan01,NBA,2013,Oceania,Australia,Melbourne,52.1,49.5,65.6,64.0,45.7
Andrew Bogut,bogutan01,NBA,2014,Oceania,Australia,Melbourne,50.6,51.8,61.8,64.0,45.7
Andrew Bogut,bogutan01,NBA,2015,Oceania,Australia,Melbourne,50.8,50.0,59.8,64.0,45.7
Andrew Bogut,bogutan01,NBA,2016,Oceania,Australia,Melbourne,45.2,43.7,52.4,64.0,45.7
Andrew Bogut,bogutan01,NBA,2017,Oceania,Australia,Melbourne,44.8,40.0,44.0,64.0,45.7
Andrew Bogut,bogutan01,NBA,2018,Oceania,Australia,Melbourne,44.7,41.6,46.4,64.0,45.7
Bol Bol,bolbo01,NBA,2019,Africa,Sudan,Khartoum,44.5,42.3,44.2,59.9,34.9
Bol Bol,bolbo01,NBA,2020,Africa,Sudan,Khartoum,44.4,39.7,41.2,59.9,34.9
Bol Bol,bolbo01,NBA,2021,Africa,Sudan,Khartoum,44.5,39.7,40.6,59.9,34.9
Bol Bol,bolbo01,NBA,2022,Africa,Sudan,Khartoum,47.2,49.2,56.6,59.9,34.9
Bol Bol,bolbo01,NBA,2023,Africa,Sudan,Khartoum,46.3,42.7,46.0,59.9,34.9
Jonah Bolden,boldejo01,NBA,2018,Oceania,Australia,Melbourne,46.1,43.6,48.5,45.5,45.7
Jonah Bolden,boldejo01,NBA,2019,Oceania,Australia,Melbourne,44.4,38.5,41.9,45.5,45.7
Manute Bol,bolma01,NBA,1985,Africa,South Sudan,Gogrial,49.0,42.3,75.3,63.1,34.9
Manute Bol,bolma01,NBA,1986,Africa,South Sudan,Gogrial,47.2,41.2,66.2,63.1,34.9
Manute Bol,bolma01,NBA,1987,Africa,South Sudan,Gogrial,46.7,40.5,58.3,63.1,34.9
Manute Bol,bolma01,NBA,1988,Africa,South Sudan,Gogrial,46.4,42.7,70.2,63.1,34.9
Manute Bol,bolma01,NBA,1989,Africa,South Sudan,Gogrial,44.4,41.1,61.7,63.1,34.9
Manute Bol,bolma01,NBA,1990,Africa,South Sudan,Gogrial,45.9,40.4,62.5,63.1,34.9
Manute Bol,bolma01,NBA,1991,Africa,South Sudan,Gogrial,45.4,40.1,57.9,63.1,34.9
Manute Bol,bolma01,NBA,1992,Africa,South Sudan,Gogrial,44.6,40.4,53.6,63.1,34.9
Manute Bol,bolma01,NBA,1993,Africa,South Sudan,Gogrial,44.1,38.2,43.8,63.1,34.9
Manute Bol,bolma01,NBA,1994,Africa,South Sudan,Gogrial,44.5,39.3,45.7,63.1,34.9
Leandro Bolmaro,bolmale01,NBA,2021,South America,Argentina,Las Varillas,44.4,40.1,40.5,36.2,45.7
Leandro Bolmaro,bolmale01,NBA,2022,South America,Argentina,Las Varillas,44.0,38.9,39.9,36.2,45.7
Joel Bolomboy,bolomjo01,NBA,2016,Europe,Ukraine,Kiev,44.6,39.1,40.6,51.3,78.3
Joel Bolomboy,bolomjo01,NBA,2017,Europe,Ukraine,Kiev,44.5,38.5,40.6,51.3,78.3
Isaac Bonga,bongais01,NBA,2018,Europe,Germany,Neuwied,44.3,39.7,41.9,35.2,56.6
Isaac Bonga,bongais01,NBA,2019,Europe,Germany,Neuwied,46.5,45.7,49.0,35.2,56.6
Isaac Bonga,bongais01,NBA,2020,Europe,Germany,Neuwied,44.4,40.6,42.7,35.2,56.6
Isaac Bonga,bongais01,NBA,2021,Europe,Germany,Neuwied,44.5,38.7,41.5,35.2,56.6
Carlos Boozer,boozeca01,NBA,2002,Europe,Germany,Aschaffenburg,51.4,52.1,57.6,57.2,56.6
Carlos Boozer,boozeca01,NBA,2003,Europe,Germany,Aschaffenburg,55.6,59.0,66.0,57.2,56.6
Carlos Boozer,boozeca01,NBA,2004,Europe,Germany,Aschaffenburg,49.2,59.9,55.9,57.2,56.6
Carlos Boozer,boozeca01,NBA,2005,Europe,Germany,Aschaffenburg,48.5,55.3,53.6,57.2,56.6
Carlos Boozer,boozeca01,NBA,2006,Europe,Germany,Aschaffenburg,90.6,67.3,63.7,57.2,56.6
Carlos Boozer,boozeca01,NBA,2007,Europe,Germany,Aschaffenburg,91.0,68.4,67.1,57.2,56.6
Carlos Boozer,boozeca01,NBA,2008,Europe,Germany,Aschaffenburg,47.4,54.6,56.3,57.2,56.6
Carlos Boozer,boozeca01,NBA,2009,Europe,Germany,Aschaffenburg,56.1,67.3,67.0,57.2,56.6
Carlos Boozer,boozeca01,NBA,2010,Europe,Germany,Aschaffenburg,51.3,59.9,58.1,57.2,56.6
Carlos Boozer,boozeca01,NBA,2011,Europe,Germany,Aschaffenburg,53.4,57.0,59.6,57.2,56.6
Carlos Boozer,boozeca01,NBA,2012,Europe,Germany,Aschaffenburg,51.2,61.2,62.0,57.2,56.6
Carlos Boozer,boozeca01,NBA,2013,Europe,Germany,Aschaffenburg,48.4,56.0,58.2,57.2,56.6
Carlos Boozer,boozeca01,NBA,2014,Europe,Germany,Aschaffenburg,47.0,52.9,53.6,57.2,56.6
Lazaro Borrell,borrela01,NBA,1999,North America,Cuba,Santa Clara,44.7,41.1,42.5,45.5,34.9
Chris Boucher,bouchch01,NBA,2017,North America,St. Lucia,Castries,44.4,37.7,39.5,42.3,24.0
Chris Boucher,bouchch01,NBA,2018,North America,St. Lucia,Castries,45.2,40.1,44.5,42.3,24.0
Chris Boucher,bouchch01,NBA,2019,North America,St. Lucia,Castries,48.9,44.7,50.3,42.3,24.0
Chris Boucher,bouchch01,NBA,2020,North America,St. Lucia,Castries,51.6,52.5,59.1,42.3,24.0
Chris Boucher,bouchch01,NBA,2021,North America,St. Lucia,Castries,51.5,48.1,56.0,42.3,24.0
Chris Boucher,bouchch01,NBA,2022,North America,St. Lucia,Castries,50.3,48.0,54.2,42.3,24.0
Chris Boucher,bouchch01,NBA,2023,North America,St. Lucia,Castries,46.4,44.1,47.1,42.3,24.0
Ruben Boumtje-Boumtje,boumtru01,NBA,2001,Africa,Cameroon,Edea,44.6,38.8,42.2,63.1,34.9
Ruben Boumtje-Boumtje,boumtru01,NBA,2002,Africa,Cameroon,Edea,44.4,38.5,40.4,63.1,34.9
Ruben Boumtje-Boumtje,boumtru01,NBA,2003,Africa,Cameroon,Edea,44.4,38.1,38.9,63.1,34.9
Shawn Bradley,bradlsh01,NBA,1993,Europe,Germany,Landstuhl,43.1,51.3,63.4,70.0,56.6
Shawn Bradley,bradlsh01,NBA,1994,Europe,Germany,Landstuhl,48.5,49.4,71.2,70.0,56.6
Shawn Bradley,bradlsh01,NBA,1995,Europe,Germany,Landstuhl,48.0,52.1,72.3,70.0,56.6
Shawn Bradley,bradlsh01,NBA,1996,Europe,Germany,Landstuhl,48.0,52.4,69.4,70.0,56.6
Shawn Bradley,bradlsh01,NBA,1997,Europe,Germany,Landstuhl,47.8,50.7,69.4,70.0,56.6
Shawn Bradley,bradlsh01,NBA,1998,Europe,Germany,Landstuhl,49.4,46.7,64.9,70.0,56.6
Shawn Bradley,bradlsh01,NBA,1999,Europe,Germany,Landstuhl,50.5,48.5,66.5,70.0,56.6
Shawn Bradley,bradlsh01,NBA,2000,Europe,Germany,Landstuhl,51.8,46.3,67.5,70.0,56.6
Shawn Bradley,bradlsh01,NBA,2001,Europe,Germany,Landstuhl,47.2,42.1,50.8,70.0,56.6
Shawn Bradley,bradlsh01,NBA,2002,Europe,Germany,Landstuhl,53.2,46.6,63.6,70.0,56.6
Shawn Bradley,bradlsh01,NBA,2003,Europe,Germany,Landstuhl,47.2,41.6,50.0,70.0,56.6
Shawn Bradley,bradlsh01,NBA,2004,Europe,Germany,Landstuhl,46.6,41.0,48.7,70.0,56.6
Mark Bradtke,bradtma01,NBA,1996,Oceania,Australia,Adelaide,44.6,39.3,41.5,61.1,45.7
Ignas Brazdeikis,brazdig01,NBA,2019,Europe,Lithuania,Kaunas,44.3,39.5,39.1,41.5,78.3
Ignas Brazdeikis,brazdig01,NBA,2020,Europe,Lithuania,Kaunas,44.5,44.3,43.6,41.5,78.3
Ignas Brazdeikis,brazdig01,NBA,2021,Europe,Lithuania,Kaunas,44.9,43.7,41.9,41.5,78.3
Primož Brezec,brezepr01,NBA,2001,Europe,Slovenia,Postojna,44.7,39.5,40.2,65.9,78.3
Primož Brezec,brezepr01,NBA,2002,Europe,Slovenia,Postojna,44.5,39.3,40.0,65.9,78.3
Primož Brezec,brezepr01,NBA,2003,Europe,Slovenia,Postojna,44.5,39.0,39.6,65.9,78.3
Primož Brezec,brezepr01,NBA,2004,Europe,Slovenia,Postojna,50.2,53.7,53.7,65.9,78.3
Primož Brezec,brezepr01,NBA,2005,Europe,Slovenia,Postojna,49.8,51.8,49.0,65.9,78.3
Primož Brezec,brezepr01,NBA,2006,Europe,Slovenia,Postojna,45.2,43.1,44.6,65.9,78.3
Primož Brezec,brezepr01,NBA,2007,Europe,Slovenia,Postojna,44.6,40.1,41.1,65.9,78.3
Primož Brezec,brezepr01,NBA,2009,Europe,Slovenia,Postojna,44.4,38.4,40.0,65.9,78.3
Amida Brimah,brimaam01,NBA,2020,Africa,Ghana,Accra,44.4,39.4,42.4,52.1,89.1
Oshae Brissett,brissos01,NBA,2019,North America,Canada,Toronto,44.5,39.7,40.7,40.8,13.2
Oshae Brissett,brissos01,NBA,2020,North America,Canada,Toronto,46.5,46.3,51.3,40.8,13.2
Oshae Brissett,brissos01,NBA,2021,North America,Canada,Toronto,47.0,49.3,52.1,40.8,13.2
Oshae Brissett,brissos01,NBA,2022,North America,Canada,Toronto,45.6,45.3,47.4,40.8,13.2
Oshae Brissett,brissos01,NBA,2023,North America,Canada,Toronto,46.4,43.0,44.4,40.8,13.2
Ryan Broekhoff,broekry01,NBA,2018,Oceania,Australia,Melbourne,45.4,42.0,41.7,39.9,45.7
Ryan Broekhoff,broekry01,NBA,2019,Oceania,Australia,Melbourne,44.8,41.5,43.3,39.9,45.7
Dillon Brooks,brookdi01,NBA,2017,North America,Canada,Mississauga,45.8,54.3,51.7,42.4,13.2
Dillon Brooks,brookdi01,NBA,2018,North America,Canada,Mississauga,44.4,44.1,43.3,42.4,13.2
Dillon Brooks,brookdi01,NBA,2019,North America,Canada,Mississauga,45.8,59.6,51.3,42.4,13.2
Dillon Brooks,brookdi01,NBA,2020,North America,Canada,Mississauga,46.1,60.5,52.5,42.4,13.2
Dillon Brooks,brookdi01,NBA,2021,North America,Canada,Mississauga,46.3,56.9,48.7,42.4,13.2
Dillon Brooks,brookdi01,NBA,2022,North America,Canada,Mississauga,46.3,59.6,51.4,42.4,13.2
Dillon Brooks,brookdi01,NBA,2023,North America,Canada,Mississauga,47.6,54.9,50.8,42.4,13.2
John Brown,brownjo01,NBA,1973,Europe,Germany,Frankfurt,47.2,51.7,49.2,43.4,56.6
John Brown,brownjo01,NBA,1974,Europe,Germany,Frankfurt,49.4,54.1,51.7,43.4,56.6
John Brown,brownjo01,NBA,1975,Europe,Germany,Frankfurt,47.4,50.7,50.7,43.4,56.6
John Brown,brownjo01,NBA,1976,Europe,Germany,Frankfurt,46.4,47.7,47.6,43.4,56.6
John Brown,brownjo01,NBA,1977,Europe,Germany,Frankfurt,48.8,49.3,48.9,43.4,56.6
John Brown,brownjo01,NBA,1978,Europe,Germany,Frankfurt,46.4,47.1,44.9,43.4,56.6
John Brown,brownjo01,NBA,1979,Europe,Germany,Frankfurt,44.5,41.5,41.4,43.4,56.6
Nicolás Brussino,brussni01,NBA,2016,South America,Argentina,Santa Fe,45.1,42.4,43.3,36.9,45.7
Nicolás Brussino,brussni01,NBA,2017,South America,Argentina,Santa Fe,44.4,37.7,39.3,36.9,45.7
Wallace Bryant,bryanwa01,NBA,1983,Europe,Spain,Madrid,44.4,41.5,43.5,60.1,34.9
Wallace Bryant,bryanwa01,NBA,1984,Europe,Spain,Madrid,45.9,44.5,48.0,60.1,34.9
Wallace Bryant,bryanwa01,NBA,1985,Europe,Spain,Madrid,44.4,40.9,43.4,60.1,34.9
Torgeir Bryn,brynto01,NBA,1989,Europe,Norway,Oslo,44.4,38.4,42.7,55.1,34.9
Steve Bucknall,bucknst01,NBA,1989,Europe,United Kingdom,London,44.0,39.6,39.3,39.9,34.9
Pat Burke,burkepa01,NBA,2002,Europe,Ireland,Dublin,44.0,42.6,44.9,59.2,34.9
Pat Burke,burkepa01,NBA,2005,Europe,Ireland,Dublin,44.5,41.2,42.4,59.2,34.9
Pat Burke,burkepa01,NBA,2006,Europe,Ireland,Dublin,44.5,39.8,41.4,59.2,34.9
Žarko Čabarkapa,cabarza01,NBA,2003,Europe,Serbia,Zrenjanin,43.9,43.2,43.2,55.5,78.3
Žarko Čabarkapa,cabarza01,NBA,2004,Europe,Serbia,Zrenjanin,45.9,43.7,43.0,55.5,78.3
Žarko Čabarkapa,cabarza01,NBA,2005,Europe,Serbia,Zrenjanin,44.7,41.5,42.6,55.5,78.3
Bruno Caboclo,cabocbr01,NBA,2014,South America,Brazil,Osasco,44.3,38.4,38.9,46.9,45.7
Bruno Caboclo,cabocbr01,NBA,2015,South America,Brazil,Osasco,44.0,38.3,40.5,46.9,45.7
Bruno Caboclo,cabocbr01,NBA,2016,South America,Brazil,Osasco,44.5,39.4,40.3,46.9,45.7
Bruno Caboclo,cabocbr01,NBA,2017,South America,Brazil,Osasco,44.4,39.5,42.0,46.9,45.7
Bruno Caboclo,cabocbr01,NBA,2018,South America,Brazil,Osasco,46.2,47.1,49.2,46.9,45.7
