city,country,latitude,longitude
Decatur,United States,39.8454163,-88.9524151
Atlantic Highlands,United States,40.4078865,-74.034306
Aubrey,United States,33.31420850000001,-96.97563229497024
Hampton,United States,37.0264414,-76.3442846
Southlake,United States,32.9412363,-97.1341783
Trinidad,United States,37.169397,-104.500541
Magnolia,United States,30.2095594,-95.7507897
Cheraw,United States,38.1069515,-103.5102184
Fern Creek,United States,38.15979,-85.5877362
Folsom,United States,38.6779591,-121.176058
Cheltenham,United States,40.0609445,-75.0940625
Mt. Juliet,United States,36.200055,-86.5186054
Jacksonville,United States,30.3321838,-81.655651
Biloxi,United States,30.4007626,-88.8893818
Hollywood,United States,34.0980031,-118.329523
Marianna,United States,30.7743596,-85.2268735
Charlottesville,United States,38.029306,-78.4766781
Cheverly,United States,38.928167,-76.915807
Moncks Corner,United States,33.1960027,-80.0131374
Duluth,United States,46.7729322,-92.1251218
Upper Darby,United States,39.9284459,-75.2737955
Hattiesburg,United States,31.3271189,-89.2903392
Maywood,United States,33.9866807,-118.185349
Lancaster,United States,40.08067,-76.2411283
Tinker AFB,United States,35.4117548,-97.39079739063683
Lenox,United States,40.8812978,-94.5588947
Warrior,United States,33.8142682,-86.8094394
New York,United States,40.7127281,-74.0060152
Tuscaloosa,United States,33.2095614,-87.5675258
Beaumont,United States,30.0860459,-94.1018461
Princeton,United States,40.3496953,-74.6597376
Bangkok,Thailand,13.7524938,100.4935089
Barnwell,United States,33.2641009,-81.4190808
Albany,United States,42.6511674,-73.754968
Beaufort,United States,35.469331,-76.8927522
Norman,United States,35.2225717,-97.4394816
Olathe,United States,38.8838856,-94.81887
Olympia,United States,47.0451022,-122.8950075
Holyoke,United States,42.2071184,-72.6075851
Fort Morgan,United States,40.2502582,-103.799951
Pavo,United States,30.9595529,-83.73786064660365
Fort Sill,United States,34.702740750000004,-98.50743091001723
Shorewood,United States,44.9007963,-93.5891242
Macon,United States,32.8406946,-83.6324022
Issaquah,United States,47.5348778,-122.043297
Calhoun Falls,United States,34.0923375,-82.5956875
Pasadena,United States,34.1476507,-118.144155
Wagoner,United States,35.9542216,-95.5636238
Arkadelphia,United States,34.1209292,-93.053784
Moses Lake,United States,47.1301417,-119.278077
Idaho Falls,United States,43.4887907,-112.03628
Chicopee,United States,42.1487691,-72.6071119
Green Bay,United States,44.5126379,-88.0125794
Barrington,United States,42.1539141,-88.1361888
Rumford,United States,44.5460049,-70.5458422
Lesterville,United States,36.150902,-90.9565096
Shelby,United States,31.7716364,-94.1301652
Suffern,United States,41.1151372,-74.1493948
Traverse City,United States,44.7606481,-85.6165976
Klein,United States,30.0477196,-95.5324412
Milton,United States,30.6324149,-87.0396881
Clarksburg,United States,39.2806451,-80.3445341
Macomb,United States,42.6741189,-82.902901
Farmington Hills,United States,42.4853125,-83.3771553
San Antonio,United States,29.4246002,-98.4951405
Lake City,United States,44.4478474,-92.2678663
Dubuque,United States,42.5006243,-90.6647985
Poplar,United States,39.9653905,-75.1537884
Parkin,United States,35.2676162,-90.5550872
Council Bluffs,United States,41.258841,-95.8519484
Greeleyville,United States,33.5809988,-79.9889654
Fort Smith,United States,35.3880338,-94.4265011
Laramie,United States,41.311367,-105.591101
Manhattan,United States,40.7896239,-73.9598939
Logan,United States,40.1075089,-89.3768539
Huntington Station,United States,40.8534318,-73.4115091
Huron,United States,41.1305303,-82.591828
Pembroke Pines,United States,26.0061943,-80.2872086
Burlington,United States,44.4761601,-73.212906
Carbondale,United States,37.7274692,-89.216655
Williston,United States,48.1465457,-103.621814
Paradise Valley,United States,33.5428006,-111.9556001
Middlesboro,United States,36.6084155,-83.7165824
Duncanville,United States,32.6518004,-96.9083366
Madisonville,United States,37.3280037,-87.4986989
Lynchburg,United States,37.4137536,-79.1422464
Asheville,United States,35.595363,-82.5508407
Woodbridge,United States,38.6581723,-77.2497049
Pike County,United States,39.6108707,-90.8538306
Pickerington,United States,39.8842304,-82.7535049
Loveland,United States,40.3977612,-105.07498
Republican City,United States,40.1021052,-99.2216611
Lauderdale Lakes,United States,26.1667184,-80.2085565
Corona,United States,33.8752945,-117.566444
Warren County,United States,41.8119602,-79.2654452
Sicklerville,United States,39.7173375,-74.9693329
Rogers,United States,36.3781607,-95.6190889
Buena Park,United States,33.870413,-117.9962165
Casa Grande,United States,32.8772834,-111.7536818
Eloy,United States,32.7551703,-111.553493
Needham,United States,31.9879272,-88.3366906
St. Thomas,United States,18.34290815,-64.91889970060265
Whipple,United States,37.9617783,-81.1659362
Breaux Bridge,United States,30.2735323,-91.8992837
Ashton,United States,43.3112893,-95.7909473
Oak Ridge,United States,36.0103562,-84.2696449
Middletown Twp,United States,40.3942754,-74.117086
Brookfield,United States,41.8228378,-87.848085
Paxton,United States,42.3114716,-71.9274772
Boulder,United States,40.0149856,-105.270545
Mt. Morris,United States,42.0503062,-89.4312201
Ellicott City,United States,39.2673284,-76.7983067
Fort Myers,United States,26.640628,-81.8723084
Trenton,United States,40.2203074,-74.7659
Cumming,United States,41.4833235,-93.7624442
Chandler,United States,33.3062031,-111.841185
Edison,United States,40.518157,-74.4113926
Akron,United States,41.083064,-81.518485
Marana,United States,32.4483736,-111.211475
Plantation,United States,27.0637262,-82.3651631
Eugene,United States,44.0505054,-123.0950506
Odessa,United States,31.8457149,-102.367687
New London,United States,41.3556187,-72.0997804
Marshall,United States,41.0324537,-89.2998456
El Cajon,United States,32.7947731,-116.962526
Woburn,United States,42.4792618,-71.1522766
Cottage Grove,United States,44.8277446,-92.9438218
Jamestown,United States,37.2089184,-76.7783003
Ahsahka,United States,46.5021239,-116.3240304
Laurinburg,United States,34.7740495,-79.4628248
Seaside,United States,36.62593,-121.8169260491048
Ludowici,United States,31.7097964,-81.7430846
Tupelo,United States,34.2576067,-88.7033859
Flint,United States,43.0161693,-83.6900211
Enid,United States,36.3967623,-97.8791341
Edgerton,United States,43.872468,-96.128637
Fresno,United States,36.7394421,-119.78483
St. Marys,United States,30.7305142,-81.5464928
Winona,United States,43.9582272,-91.7807784
Kayford,United States,38.015663,-81.4520553
Antioch,United States,38.0049214,-121.805789
Manahawkin,United States,39.690518,-74.24864269565325
Carroll,United States,42.0647352,-89.9556785
Havelock,United States,34.8785,-76.9014457
Fort Washington,United States,38.7254674,-76.9900251
Port of Spain,Trinidad and Tobago,10.6572678,-61.5180173
New Castle,United States,40.9999202,-80.3471856
Douglasville,United States,33.7514966,-84.7477136
Navarre,United States,40.7248607,-81.5218427
Osceola,United States,28.0443842,-81.1437541
Kentwood,United States,42.8694731,-85.6447492
Anabella,United States,33.4720257,-117.6354191
Chippewa Falls,United States,44.9371325,-91.3932118
Wyco,United States,37.5990033,-81.34288
Waynoka,United States,36.5822557,-98.8798145
Anguilla,United States,32.9740155,-90.8245437
Eden Prairie,United States,44.8546856,-93.470786
Fort Scott,United States,37.8399791,-94.7082882
Bemidji,United States,47.4785418,-94.8907869
Hawthorn Woods,United States,42.2169686,-88.0495211
Longview,United States,32.5007031,-94.74049
Bayville,United States,40.9105988,-73.5620864
Worcester,United States,42.2625621,-71.8018877
McMinnville,United States,45.2100367,-123.194463
Bethany,United States,40.2683344,-94.0282861
Alton,United States,38.8908583,-90.1843091
Provo,United States,40.2337289,-111.6587085
Everett,United States,47.9793437,-122.2127011
Hoover,United States,33.35029299999999,-86.85112299766301
Batesville,United States,35.769799,-91.6409722
Liberal,United States,37.0430812,-100.920999
Oregon City,United States,45.3573429,-122.606758
Harvey,United States,38.0352315,-97.4486267
Aiken,United States,33.5616173,-81.7224579
New Albany,United States,38.2856247,-85.8241312
Golden Gate,United States,37.8303213,-122.4797496
Temple Hills,United States,38.81050355,-76.95000596047004
Bowie,United States,33.4198886,-94.4479626
St. Leonard,Canada,47.1651978,-67.9244707
Bridgewater,United States,41.9903787,-70.9750426
Gillette,United States,44.290635,-105.501876
El Dorado,United States,33.2115087,-92.6650144
Kennewick,United States,46.2087066,-119.119919
Paoli,United States,40.0417847,-75.4838685
Deerfield,United States,42.1711365,-87.8445119
Vashon,United States,47.420875949999996,-122.47370525466893
Marshalltown,United States,42.048881,-92.9122672
Bountiful,United States,40.8894611,-111.8804817
Suffolk,United States,40.8832318,-72.8578027
Lawrenceburg,United States,38.0371378,-84.8962551
Ocala,United States,29.1871986,-82.1400923
Sublette,United States,42.736927,-109.9905911
Sioux Falls,United States,43.5476008,-96.7293629
Cedartown,United States,34.0124425,-85.2559398
Prince George Co.,United States,37.1815024,-77.2153144
Gurley,United States,34.7017558,-86.3758201
Follansbee,United States,40.3275693,-80.5959065
New Britain,United States,41.6612104,-72.7795419
Branford,United States,41.2795414,-72.8150989
Tahlequah,United States,35.91537,-94.969956
Nebraska City,United States,40.676526,-95.858694
Camp Zama,Japan,35.502177950000004,139.39723824016397
Dermott,United States,33.52539,-91.4359538
Fowler,United States,36.6305058,-119.678469
Thebes,United States,37.2208838,-89.4609209
Houma,United States,29.5957696,-90.7195348
San Bernadino,United States,34.8253019,-116.0833144
Bryan,United States,30.6743643,-96.3699632
Oskaloosa,United States,41.2951037,-92.6448451
West Des Moines,United States,41.5644476,-93.7594059
Dyersburg,United States,36.0346393,-89.3857496
Frederick,United States,39.2127031,-78.279166
Erie,United States,42.1294712,-80.0852695
Opelika,United States,32.6454116,-85.3782795
North Loop,United States,44.9880104,-93.2760418
Sedro-Woolley,United States,48.504994,-122.235109
Glassboro,United States,39.7027677,-75.1119434
Burns,United States,38.0902957,-96.8864144
Southington,United States,41.6005435,-72.8782941
Toccoa,United States,34.5774368,-83.332881
Spanaway,United States,47.088618,-122.41760984406147
Martin,United States,32.2675039,-101.9190317
Gardiner,United States,44.2296662,-69.7731429
Long Island,United States,40.85149705,-73.0994258107431
Leroy,United States,31.7315517,-97.0177765
Shawnee,United States,39.0273676,-95.7627535
Maryville,United States,38.7236594,-89.9559348
Kewaunee,United States,44.521282,-87.6301086
Mount Vernon,United States,38.3172715,-88.9031201
Hazlet,United States,40.4292165,-74.1648999
Johns Creek,United States,34.0181557,-84.190196
Ada,United States,38.8398935,-83.5051704
Newington,United States,43.100482,-70.834351
Fulton,United States,40.4714305,-90.1845556
Peculiar,United States,38.7145481,-94.4611204
Worland,United States,44.0168463,-107.955772
Spartanburg,United States,34.9498007,-81.9320157
Bunn,United States,35.958201,-78.25203335173745
Topeka,United States,39.049011,-95.677556
Mineral Wells,United States,32.8084605,-98.1128223
College Park,United States,38.980666,-76.9369189
Halifax,United States,36.747244,-78.9425634
Ypsilanti,United States,42.2410562,-83.613055
Brunswick,United States,34.0718195,-78.1914215
Clayton,United States,33.5204959,-84.3591713
Malden,United States,42.4268484,-71.0683741
Clarkfield,United States,44.790514,-95.808639
Hazel Crest,United States,41.571713,-87.6945746
Xenia,United States,38.6358808,-88.6347744
West Linn,United States,45.3656761,-122.612314
Nuremberg,Germany,49.453872,11.077298
Sheridan,United States,39.3530598,-100.457645
Cherry Point,United States,39.258792,-120.5121498
McCall Creek,United States,31.5126719,-90.698711
Munday,United States,33.4492628,-99.6228637
White Plains,United States,41.0339862,-73.7629097
Roundup,United States,46.445242,-108.541799
Walpole,United States,42.1459019,-71.2538759
New Market,United States,34.895762,-86.41504216159151
Webb City,United States,37.1435741,-94.4634702
Wellesley,United States,42.2964859,-71.2925571
Barberton,United States,41.012833,-81.6051221
Rosemount,United States,44.7391873,-93.12611
Bonne Terre,United States,37.9247678,-90.5510587
Phillipsburg,United States,40.6915611,-75.1952543
Yakima,United States,46.601557,-120.510842
Plainwell,United States,42.4426144,-85.6417645
Chesterfield,United States,37.3859982,-77.578509
Adana,Türkiye,36.9863599,35.3252861
Massillon,United States,40.7965119,-81.5231597
Wallingford,United States,43.3198279,-94.7941849
Norwalk,United States,41.1175966,-73.4078968
Spencer,United States,38.0288806,-86.9976446
Brockton,United States,42.0834335,-71.0183787
Fairland,United States,39.0763735,-76.96472559152608
Oak Lawn,United States,41.7108662,-87.7581081
Dixon,United States,42.4351249,-96.8792569
Naples,Italy,40.8358846,14.2487679
Renton,United States,47.4799078,-122.2034496
Stockton,United States,37.9577016,-121.290779
Santa Maria,United States,34.9531295,-120.435857
Cushing,United States,42.46576,-95.6751047
Gahanna,United States,40.0195625,-82.8791363
Fort Collins,United States,40.5871782,-105.0770113
Bloomfield,United States,40.7510398,-92.4143872
Wareham,United States,41.7626037,-70.7217017
Anaconda,United States,46.1294685,-112.953131
Kinston,United States,35.2626635,-77.5816353
Dover,United States,39.158168,-75.5243682
Auburn,United States,32.6098566,-85.4807825
Osborne,United States,39.3351558,-98.7933509
Quincy,United States,42.2509914,-71.0037374
Orono,United States,44.883607,-68.672791
Orchard Park,United States,42.7670376,-78.7435517
Humble,United States,29.9988312,-95.2621553
Malta,United States,42.9711708,-73.792926
Franklin Lakes,United States,41.0167639,-74.2057012
West Chester,United States,39.9597213,-75.6059638
Framingham,United States,42.2773177,-71.4165905
Moorestown,United States,39.9670569,-74.9426677
Germantown,United States,38.5538072,-89.5382505
Hyden,United States,37.1609254,-83.3732373
Brandywine,United States,39.8295563,-75.5343681
Owings Mills,United States,39.4041967,-76.7956745
Greeley,United States,38.4570355,-101.8185007
Lufkin,United States,31.3386242,-94.7288558
Seffner,United States,27.998541000000003,-82.27488400225634
Braeholm,United States,37.7751072,-81.8215065
Fruit Heights,United States,41.0321662,-111.902162
Sandy,United States,40.5710454,-111.8953815
Jeannette,United States,40.3281247,-79.6153198
Yazoo City,United States,32.84569,-90.4146109
Hope Mills,United States,34.9704419,-78.9453056
Collierville,United States,35.042036,-89.6645266
Bozeman,United States,45.6794293,-111.044047
Longmont,United States,40.1672117,-105.101928
Rancho Santa Margarita,United States,33.6408845,-117.6029341
Platte,United States,39.3770348,-94.7716306
Middleton,United States,43.0962919,-89.5119565
Ranson,United States,39.2952821,-77.8603829
Ashburn,United States,39.0437192,-77.4874899
Bristow,United States,42.7738667,-92.9061091
Greybull,United States,44.488924,-108.0554209
Cherokee,United States,31.8390826,-95.1791849
Talcott,United States,37.6515095,-80.7542478
Cowley,United States,37.2413155,-96.8675685
Smith Center,United States,39.779179,-98.785075
Lafayette,United States,29.9978185,-83.2221527
Spalding,United States,33.2591296,-84.2770865
Bourne,United States,41.7412166,-70.5989196
Sergeant Bluff,United States,42.4039197,-96.3589804
Sioux City,United States,42.4966815,-96.4058782
Garysburg,United States,36.450985,-77.5588661
Colleyville,United States,32.8809603,-97.155012
Lubbock,United States,33.5855677,-101.8470215
Great Bend,United States,38.3625063,-98.7804087
Monroe,United States,38.2722313,-90.1792484
Pine Mountain,United States,36.8686279,-83.4195722
